Tax year,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
    Less:  Accumulated depreciation,0.28273548559006545,0.295327861175334,0.3072198808628108,0.307240242945281,0.31025401521687973,0.30977846623615696,0.30872574159121313,0.3024630680071895,0.3065465423351578,0.30148047894490093,0.30605897515268543,0.31179087918323156,0.30571745804180794,0.29954964389301936,0.2890685341972925,0.2875485978580715,0.2871371460925964,0.27712961217286963,0.27674221428688084,0.2684645022386895,0.2655337758860411,0.26872917855869183,0.2674655481485893,0.281927084214943,0.2819883231820911,0.2764434756377097,0.2839544809965662,0.29306173925366474,0.3055090621115646,0.304257603928472,0.304572234196803,0.3099074686105182,0.3246994301353544,0.32696067221781977,0.3302947202174684,0.3346315737544386,0.3403967087138596,0.3418755201519313,0.3378781524145817,0.3345134891281596,0.33508318125769115,0.3286733644836109,0.3354057274434557,0.33848910158084267,0.33282220068171203,0.3217227622442989,0.3141566387868823,0.30701306032470727,0.2995174968917168,0.3056248687360789,0.32539170083962177,0.32388949902289,0.3219080149582057,0.31989041520317807,0.3226334376991737,0.3257646559221651,0.3246401374057059,0.3237381736889716,0.3206727415551887,0.3169193221160819,0.3196090811960753,0.3263185982443927,0.3103209618537241,0.30271325378299596
    Less:  Accumulated depletion,0.009515297496041438,0.009569770014491632,0.00982947622681245,NaN,0.009457971605616127,0.009905893697221167,0.010156029524888555,0.008848967438475365,0.00888884237504346,0.008147468083274243,0.006303490023240616,0.0063121001245687374,0.007089659612825686,0.007005326359734503,0.008708507790225176,0.008895635832034185,0.008606758011138914,0.008549134413572669,0.009946377843297183,0.005923177803698674,0.0060920732164518165,0.0068489511277577105,0.006802709725257644,0.008805151880097697,0.008993348996350617,0.009000441349876771,0.008574348942458582,0.009625917240930546,0.01023370375977171,0.009724483704380726,0.010013368949833203,0.00923595002904508,0.009928643261614039,0.00922574205250749,0.009350354790270084,0.009716330718533062,0.009288290884949231,0.010160600942237712,0.009822319818055314,0.010185260719707791,0.008894069174551135,0.008529679877537227,0.008702878747343703,0.010091967157795494,0.009635292258945834,0.00952869913849299,0.009845199133044772,0.009596861095185052,0.011189758237883223,0.014524732458570026,0.019250340739547622,0.019255894904708103,0.020556352057843046,0.022391276100546514,0.023671015384863277,0.02576505869047596,0.034747920403908845,0.030076781689976444,0.027352683358469174,0.025730879447434407,0.023475649747525324,0.024388865110124166,0.01808208522887365,0.018161097147706737
    Less:  Accumulated amortization,0.002447085616136366,0.002499043109837716,0.0033796097180941605,NaN,0.002691191465997333,0.002926461736259241,0.0029237035709811137,0.0040206659831279025,0.0047650818236683375,0.004405065215473114,0.005382160247244783,0.005575484276108424,0.004534186375928231,0.004389908608329229,0.002065165261657275,0.00251905557896072,0.002666021328218106,0.0029802397977593824,0.0023795341205268836,0.0061221585823093136,0.005757502379789696,0.006437193133254494,0.0063772084610081384,0.007437452841671529,0.006896623535582181,0.008963366226530378,0.009796138676863842,0.010196607324913296,0.011439281061703756,0.01292933994444315,0.014607066105594532,0.01605771636572922,0.017922521921836975,0.019090022172200873,0.020151283236026694,0.02064382517596521,0.021600214221697597,0.022836755594675764,0.02412971812936838,0.025681195592937606,0.029129974835876673,0.035544395096182284,0.04566087988305346,0.04399585739293637,0.04178875175119692,0.0416283192149819,0.040834612744941275,0.041551421246573524,0.04189691111677942,0.0452677888256505,0.052596839757683124,0.051734771500323844,0.05414205231218075,0.05807012477567019,0.059419222551599364,0.06264358656207715,0.06433401894799891,0.06677633669456487,0.07069813903680493,0.07117358416104633,0.07299252636329966,0.07804983232735045,0.0789931279845079,0.0792563269215963
    Addendum (A.1): Total Inventories (1959-1961)  [= sum(l.26:l.28)  ],0.16927689618022673,0.16839503523347013,0.16865313433260584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"    Addendum (A.1.1) : Last-in, first-out",0.014429129269592488,0.014050540025295825,0.015101698834419228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"    Addendum (A.1.2): Other than last-in, first-out",0.06832172474475419,0.06881001581910905,0.07485478532005002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (A.1.3): Not Stated,0.08652604216588007,0.08553447938906528,0.0786966501781366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (A.2):Investments in Government Obligations (1959-1981) [ = sum(l.30:l.32) ],0.2574371594965245,0.24923447865157766,0.2574835265888664,NaN,NaN,NaN,NaN,0.19371869429343483,0.20138228799279967,0.1970909232010597,0.17514974327225916,0.18319653443622164,0.19120707301369275,0.1873411254700534,0.17508797818961452,0.16585956836562277,0.18762594129991975,0.19063363851624737,0.18279185196073064,0.1716399705051754,0.16022546742266777,0.16521141655411897,0.16053355632185556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (A.2.1): Investment in U.S. Government Obligations,0.19687208571198533,0.1881685546349252,0.19213726745747578,NaN,NaN,NaN,NaN,0.07016229005156047,0.12196405526309975,0.11465564911959909,0.09623933216393234,0.09896824195963301,0.10065967892861742,0.09899191781785772,0.08853244687717486,0.08143684391386986,0.10502402332714504,0.11172352477725135,0.10383994627793101,0.0933048393880079,0.08535652275520461,0.09293454326048968,0.09484185390832234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"    Addendum (A.2.2): Investments in Obligations of  U.S. States, territories, possessions",0.055856629106649236,0.05682747399434347,0.06137504024304129,NaN,NaN,NaN,NaN,0.11614616419191211,0.0794182327296999,0.0824352740814606,0.07891041110832682,0.08422829247658861,0.09054739408507533,0.08834920765219567,0.08655553131243966,0.08442272445175289,0.0826019179727747,0.07891011373899601,0.07895190568279963,0.07833513111716751,0.07486894466746316,0.07227687329362928,0.06569170241353323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (A.2.3): Not Stated,0.004708444677889942,0.004238450022309,0.00397121888834935,NaN,NaN,NaN,NaN,0.007410240049962258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Total liabilities [ = sum(l.34:l.41) ],2.1789687398160464,2.224745865460137,2.2936596016783795,2.298519588622372,2.323689457996706,2.316597871314613,2.3219047864106837,2.2679416041523752,2.337836211958942,2.3554163329438866,2.4032939313984167,2.4547649303132477,2.4803377842640684,2.5461698634206598,2.559970017735671,2.5992461638719604,2.544095255872145,2.519968202402888,2.558517993818888,2.557601022963524,2.601519092935688,2.6658802862275564,2.6651239793940893,2.798557206809401,2.807093416194327,2.750808942808536,2.9438017303148967,3.0926530748874748,3.1534372014421606,3.1640721847561264,3.128045740023185,3.0504139442213707,3.0901445616030454,3.0676519708290706,3.180824043796955,3.2174347840525543,3.405044982629665,3.5478546127508044,3.8507084685700534,4.12094307829453,4.305203235286422,4.5875614161494465,4.645128898710245,4.612773699555353,4.682496295362001,4.920749354516372,5.095822218730187,5.289725912037154,5.629754193177004,5.199719801376614,5.246903430478668,5.30964855517364,5.210339519422513,5.226540685998559,5.225719091105496,5.444314033090835,5.304637585180972,5.423635833890856,5.501144140490397,5.252821918275085,5.331480778396194,5.825093012812323,5.982050224556593,5.501175338847853
    Accounts payable,0.12029918106637733,0.11603147781452924,0.12606223664153365,NaN,0.14950738881480902,0.12065344943459078,0.12072362112330912,0.12198757459301168,0.12881964140150867,0.13194154580179046,0.14168094515116228,0.1386491950548913,0.1356719028201056,0.14458516155764556,0.15547268580360551,0.16397229756096615,0.1563398175801114,0.15954134274788462,0.16645059193227485,0.1716081823474155,0.18312620707005925,0.1897494276953789,0.193315050228544,0.2029524835448648,0.1847794211287829,0.18361662546658136,0.20547954783832786,0.1985074701433369,0.20550454861422202,0.19532570384677522,0.19328303188113968,0.183460444859289,0.27292658240839063,0.24615226506277982,0.2137016971057623,0.2204067742556986,0.22900930397058855,0.23594293694558313,0.24606439238141606,0.2759946540904445,0.28992670538954135,0.3666174487013499,0.37113749336250507,0.3727352923038184,0.3786139810325188,0.46208990958318097,0.4623458179211496,0.5630404039409701,0.533608617053704,0.4618993638532303,0.39329735005370536,0.38326469085494286,0.342533998404588,0.3253538661631589,0.2999114946948533,0.35986480938529675,0.3340234534875312,0.3420950901501113,0.3569142814472411,0.3047227163573954,0.3106242928151008,0.3361357791273013,0.36411464476518973,0.343056050341026
    Deposits and Withdrawable Shares (1959-1961),0.5904889447794899,0.6084320147055028,0.6284232216133147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"    Mortgages, notes, and bonds payable in less than 1 year",0.08275822288336714,0.09104515083465159,0.08926090119510716,NaN,0.10789020785943995,0.10580629401279841,0.11406145315369082,0.12068553774584652,0.12159190612575715,0.1334079132430625,0.15462485910683313,0.15921343833008944,0.15083639095162468,0.15725796452220683,0.16782053998383584,0.18498345826514018,0.161506857957486,0.1492816417317707,0.15361789553978095,0.16195440549175263,0.17210672647890465,0.1766706440714981,0.1827066376762879,0.19949253855431667,0.2090060907453362,0.21461853922106947,0.23077728539363754,0.2366888895633731,0.2569301229708674,0.2733363616641694,0.2838816117116127,0.3023123972857271,0.2435874909408361,0.23922666470561982,0.22877105074112505,0.25119873886340444,0.2661870209348501,0.28832707966013643,0.30103764220840634,0.35480407283960386,0.3798404565924064,0.3921299059833662,0.3904634930928,0.3490203882146649,0.3493201803350951,0.3600347254803803,0.3214972012463651,0.34084986699439324,0.32710166151866615,0.31994366887111064,0.31368527594187817,0.24929616503347637,0.24609456559894746,0.21885100175526348,0.21814753615123275,0.21335037242438695,0.199127149417008,0.1809986639661667,0.1819242145997405,0.17530976700039833,0.19070303577783862,0.16608431070450022,0.15487413644602707,0.15892769913996807
    Other current liabilities,0.06365205864423545,0.06398056904543292,0.06979231389038595,NaN,0.7116916887599027,0.7703295824445549,0.7859469856080313,0.7603015573865215,0.7902910650391473,0.7983288616075462,0.7875968612884048,0.8312828688636852,0.8626199175859552,0.9092627248633816,0.9235025509058662,0.9445110438940671,0.9362111971958046,0.9561362444566385,0.9908543975337036,0.9932774439859857,0.9830945711868271,0.9473243092184354,0.8917376531824819,0.9632556151120779,0.9668341935334743,0.9312865608962523,0.9760322490613575,1.0044229626797443,0.9932233431475228,0.9724530383058102,0.9113286325816526,0.8716344980097747,0.7886932448151054,0.7999405000700118,0.8740111523426423,0.8470636447069918,0.8878170428112232,0.8711326229183703,0.9850992702813111,0.9721039186822376,0.9451794851135459,1.0055029782599705,1.0217353353060676,1.0230586666359232,1.0307609169507133,1.1078171230125144,1.2662317302208104,1.2738321924597753,1.3580840352936268,1.3780983403907228,1.2383891448354258,1.1747249009915695,1.2059622258254181,1.1014863372456083,1.0245924160177642,1.0636366372185406,1.0251097455542408,1.0524905369676532,1.0313357286740605,1.0084054166249525,1.0472492200782713,1.1532329128211227,1.1565704633530511,1.09332571751015
    Loans from shareholders (1960-2019),NaN,0.006822071897666221,0.010188438819015704,NaN,0.022426857008392816,0.01769913654559799,0.02052972898695791,0.021522778068732526,0.02014267075523368,0.017282955102370594,0.021186868314637657,0.02289550481085024,0.0213172588745332,0.02050305915832102,0.022654380317895066,0.02220673253332971,0.022638640539757754,0.021751946715404834,0.02273389562816489,0.024743344847484628,0.02563176498753679,0.029999755014074442,0.03343562399108711,0.035117186521039456,0.03605519700124214,0.03597435266827207,0.04017471690920837,0.040403816377345685,0.04363434657373566,0.04644951950161541,0.0438115201769717,0.04503651043811788,0.04980894034535489,0.0468778460037357,0.04418094850536388,0.04038777034255512,0.04079650352387232,0.04123039463543348,0.039957855224894,0.03985891892112574,0.041006289992536735,0.04404096624391569,0.0518824940140876,0.0495164244877075,0.04643262982861183,0.041330903015716534,0.041691589827195646,0.04983359196640489,0.056950909506192665,0.04107224285507881,0.07697427377563593,0.052270063448191906,0.04826117807664901,0.04387494003003574,0.04392231422152765,0.04133105238043909,0.0423839037281131,0.03926919651263475,0.03905825591769817,0.03817875991285268,0.0365035324077801,0.03569191712614211,0.03427100447637988,0.032515175507877414
"    Mortgages, notes, and bonds payable in 1 year or more",0.2739607594305804,0.2831334539125561,0.29441173833930084,NaN,0.28386889010902816,0.281795298483476,0.28327791331947527,0.2858394114190314,0.29352956129303837,0.30363271287650784,0.32039499221218243,0.33792908712637526,0.3457227024938833,0.3480548545473024,0.3459804051702849,0.3508142169225164,0.348211842336418,0.3407029558901085,0.3334184754153325,0.3319171563689217,0.3367053083868699,0.3453125379946922,0.32992121927970364,0.3661348622774942,0.36411546081796614,0.3701074305536464,0.39162957022838785,0.427649555389943,0.4410039600717991,0.4491807323986267,0.44137775569964444,0.4469283736901205,0.4381053563509306,0.4206071726157292,0.41860772357575404,0.4253879019425198,0.43658846684622754,0.4522383594599462,0.4747343430852999,0.5310986329085096,0.5656794849058868,0.6032609793705014,0.6408738356683361,0.657381170448677,0.6445102468914891,0.6674205957733673,0.6389581377595568,0.680292231533045,0.7451942469056035,0.748949715779335,0.7403153302854587,0.9754647900510939,0.928793658121819,0.8904470651785379,0.8044099278447442,0.812327590685625,0.8197714411228543,0.8377315078777552,0.8380397770213515,0.8100128750172585,0.8277634825321581,0.8714174986050476,0.8184317717811255,0.7854846746914002
    Other liabilities ,0.30209780812569254,0.30128302561663184,0.3032211793123198,NaN,0.30070779198368497,0.28483663618034655,0.27527735423803934,0.2604423934183577,0.2705845371697953,0.26215353196881735,0.2628446819278411,0.2637708354490763,0.269642651843585,0.27373430041200525,0.2721486176279101,0.2754278983952686,0.2680727685375547,0.24810562011986687,0.24250720473276824,0.23846624488273724,0.2478025145651503,0.29632681787431314,0.3343158487839725,0.2930492537059007,0.318343811209459,0.30089049421031683,0.3383083700105486,0.37746233135377066,0.40012225308251026,0.4239510545145383,0.43850930094051666,0.40634054367964284,0.44019036821086405,0.4406038309121613,0.4590882500245314,0.4681192014365941,0.4802214909154738,0.48283028820820495,0.4802422616616023,0.5007031033507573,0.48845227579779493,0.48361506833706763,0.5044301842320054,0.5557057509176412,0.5902302511685557,0.578361680290633,0.5609293095272662,0.500232555296436,0.618257512663197,0.5253737707908172,0.5997648672298588,0.5517282571678821,0.5636773125333179,0.6898378465691767,0.7566620044935386,0.7958243593956386,0.8032419473846952,0.7995512277031008,0.7719260719733152,0.7312410855247806,0.7620755503416855,0.7906276496201383,0.7917948023752357,0.7504046192355796
Net worth [ =sum(l.42:l.47) - l.48  ],0.745711764886304,0.7540181016331663,0.7722995718674016,NaN,0.747596633461448,0.7354774742132484,0.7220877299811799,0.6971623515208738,0.7128768301744618,0.7086688123437916,0.7149647233973556,0.70102400067828,0.6945269596943813,0.6927717983597971,0.6723908379262735,0.6573305163006724,0.6511141317250122,0.6444484507412144,0.6489355330368628,0.6356342454644691,0.653051999879726,0.6804967950591239,0.6996919531119185,0.7385552688880788,0.7279592428587703,0.7143149405354104,0.7613999920257738,0.8075180500350356,0.8130186273934316,0.8033757754794385,0.815853887563413,0.7947011762586984,0.8568325785315637,0.8742436916123992,0.9424632216475793,0.9648707526420168,1.0644251536274294,1.1761529310469976,1.3235727039602907,1.4463797775018519,1.5951185375985395,1.6923940692532753,1.6646060632234445,1.6053560066384192,1.6426280893295917,1.703694417442431,1.8041684322278435,1.8816450699185117,1.990557210236014,1.7243826987686142,1.8844771883567053,1.9228996876929327,1.8750165809258774,1.9566896291183016,2.0780733976818353,2.1579792116577003,2.0809799444318697,2.171475712277956,2.281932004330795,2.1849433065576016,2.1565812101885693,2.471907322060468,2.661996764345079,2.3374539211365786
    Capital stock ,0.2589746057731753,0.2587624663060352,0.26035073967154565,NaN,0.2425323052788454,0.23101368962393712,0.21737756453349033,0.20626438197523034,0.20548586618664377,0.1927534728608166,0.19216261847555313,0.1874714959335807,0.1804736506846375,0.17245164293923118,0.16022287242103136,0.15536502025894958,0.14939477976193302,0.1434752478365677,0.13775210608379374,0.13158399582581895,0.13428504647107922,0.14599543661216663,0.166059874507373,0.19686039818900056,0.21664015318496946,0.2078812771308196,0.2120735965765218,0.25998356636156933,0.2660385470056424,0.2729884018487376,0.26185457265517814,0.26577269691961153,0.28269864239609144,0.28850503694063195,0.29780270680765447,0.29262862325304134,0.2872304210517911,0.28223115555543443,0.3440107761515174,0.35794873889652634,0.3656868255493724,0.38691848220536007,0.4019541250938274,0.3659932883818149,0.27500420348362714,0.188946670250686,0.190370983197815,0.18186795750856116,0.19169925815732625,0.21560532657651102,0.20849936348547082,0.20356952751121654,0.19119914085703524,0.18871029225475378,0.176643986324487,0.17710348987496577,0.18977367047282104,0.1907827180056616,0.18452243538199017,0.18195175928990154,0.1756839002465276,0.17301996090718058,0.18419222794575238,0.183913760418788
    Additional paid-in capital  ,0.11102008227675816,0.12301148452566642,0.13362239131710804,NaN,0.135029721546788,0.1395782879934547,0.13861669780907437,0.14146489364579415,0.14858576397246845,0.1620792770113464,0.17865552394569656,0.18321240227596491,0.18633162724814353,0.18598345959299825,0.1809470448499203,0.17739895861039331,0.1771821148267201,0.17181796582919293,0.16977988266070268,0.16239539479307483,0.17036163973124077,0.18620309508218752,0.2091084033537457,0.2339469254788505,0.24039943088101995,0.264088796771756,0.32749566315024803,0.3768393320335197,0.40952975656072904,0.41139481800414707,0.4600203466050291,0.47193394675694567,0.5289299641173479,0.5606807716852238,0.6157703335350764,0.6572708029491566,0.7128503092182741,0.7960711216800638,0.8455255902849671,0.9500544078071973,1.0576486078745142,1.1964565495965642,1.3154466925642763,1.3987096395241039,1.331865006699283,1.322729029476158,1.3672851058236177,1.3855403546849958,1.5055985403159327,1.5960889107833236,1.6652537545239983,1.6135884535228355,1.5935776940270512,1.6145645626268537,1.6374888946732784,1.707638985962059,1.7123318159986607,1.7641475947801513,1.7689100983668145,1.697036451936038,1.643944541272133,1.8581008042888418,1.9035505053287276,1.8987602999990711
"    Retained earnings, appropriated",0.03212249307011927,0.031499878314545836,0.03453682883055945,NaN,0.03231070515334536,0.027304635771264938,0.025083101056327117,0.021883257480200733,0.0219465462888347,0.02003422523337561,0.015328093630695303,0.015519430207499652,0.01830060007726317,0.02057162871058783,0.016635598606964057,0.01622179683066029,0.017778862178498004,0.01845282618025293,0.017618113137217038,0.01703978144232924,0.018553200146308062,0.01451074175788601,0.014324648172567797,0.016366946299542225,0.014457297914881463,0.012656118107406529,0.012462462713002298,0.014187826923173505,0.017229277385244525,0.014801778422660596,0.013301224302411735,0.01022593601630281,0.012167094258662007,0.01224926571934199,0.015497182279834583,0.011153936417044817,0.01383338470936676,0.014851774195905871,0.017524488805197566,0.020431082300348777,0.021886448710499617,0.017738684660702733,0.013256875471381447,0.010675503526911804,0.014640131192472363,0.01790093103196511,0.018612634274948067,0.019514255967337753,0.01880933532344523,0.008793752033702144,0.013710253447507875,0.018494015039300694,0.016406770898371843,0.024806917633045957,0.024886404063153133,0.025833166857279287,0.021309087134591113,0.02412883973459489,0.026880756076018777,0.019843089851163672,0.02298468355266035,0.02904409560744488,0.03091996626435235,0.01853894116412548
"    Retained earnings, unappropriated",0.3435945837662512,0.3407442724869188,0.3437896120481885,NaN,0.3377239014824692,0.33758086082459166,0.341010366582288,0.3358072826383613,0.3459707393026877,0.34316324758066485,0.33894775627324675,0.325374800964872,0.3206585852255655,0.32520364550351416,0.327148666737759,0.32074196356171814,0.3190870375997683,0.3228519781019872,0.3365738918622402,0.338266496116047,0.34655735188497233,0.35974504979688915,0.35048268637663194,0.35082784619484064,0.33620812082867596,0.31126588927665927,0.30226294918689395,0.28685424655392544,0.25889696254439815,0.250756488857502,0.23677298575930855,0.22622757122752696,0.22179880073964023,0.2072849571808285,0.22677285957589632,0.22192119947810116,0.273008008116497,0.2971129427995762,0.34544307303529026,0.35203284254774203,0.3885189589595119,0.3361001326510943,0.191338598094922,0.0969986815941429,0.1869123741647718,0.25216137459037247,0.3168167259072779,0.4021099089339914,0.3969490100611929,0.05203838065650173,0.14275338897105533,0.22562762942396528,0.22528213298792568,0.2792596904633145,0.391321256728771,0.4071101162428418,0.32527591482687174,0.36746026418734296,0.4820252096384161,0.4711309588703148,0.5047037293253077,0.6031709889100405,0.7349104173985576,0.42823310907618894
"    Retained Earnings, 1120S (1986-1989)",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003403023081990667,0.0156272128010809,0.019634753242566798,0.019784037450501456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Adjustments to shareholders' equity (1998-2013),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0003317444233950658,0.0017763431075678018,-0.00032994711125366695,-0.003144763681555603,-0.006058580810071599,-0.0024013337464921505,-0.0017770166738750855,-0.0032417282291233116,-0.004435341237499713,-0.0033189167670980447,-0.01930470074805032,-0.016660097304426066,-0.009263695438046895,-0.011800407276227566,-0.008479858459194892,-0.003344447496585298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Less:  Cost of treasury stock ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008257464218712735,0.009112085576172817,0.009361410342411797,0.010129268927836166,0.010554128703637276,0.011237503541228485,0.011438578386534387,0.012563344689401252,0.012397222961048844,0.012328662641907195,0.012149567206786335,0.012788460707090794,0.01365142271280095,0.01670523835387444,0.025957528190005484,0.04028365929839999,0.05944684727415516,0.07974575995077651,0.08157714075123099,0.09289467960089229,0.13374994491914305,0.15430312890366338,0.1662004648961756,0.17587927920901592,0.17945897432629498,0.18876192265540395,0.19447633960689395,0.21337986025927605,0.2181038091808746,0.2224969690758165,0.21411406281237916,0.22893122420009812,0.23375554929554465,0.2403986461876083,0.24448983245653672,0.25424546431940714,0.26096252539548515,0.16339229220220924,0.07626657123287536,0.08567528874669199,0.10295206593887496,0.11918001678569662,0.12883897053337398,0.12907947476690085,0.12911624243278827,0.13964875063238266,0.14217197540047138,0.14892269661126864,0.15970654727944544,0.16771054400107482,0.1750437044297945,0.18040649508145531,0.18501895343822744,0.19073564420805922,0.19142852765303997,0.19157635263445946,0.1919921895215949
    Addendum (L.1): Capital Stock (1959-1966)  [= l.50 + l.51 ],0.2589746057731753,0.2587624663060352,0.26035073967154565,NaN,NaN,NaN,NaN,0.20626438197523034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"    Addendum(L.1.1): Capital Stock, Preferred (1959-1966)",0.03167213900401415,0.0312545456892006,0.03148719070665891,NaN,NaN,NaN,NaN,0.02413177176689853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
